brand,item,price,deal_price,image_url,product_url,description,material,color
Zara,WASHED EFFECT OVERSIZED T-SHIRT ,19.90 USD,,"['https://static.zara.net/photos///2020/I/0/1/p/4424/806/800/2/w/1143/4424806800_1_1_1.jpg?ts=1596795774178', 'https://static.zara.net/photos///2020/I/0/1/p/4424/806/800/2/w/1143/4424806800_6_1_1.jpg?ts=1596534980172', 'https://static.zara.net/photos///2020/I/0/1/p/4424/806/800/2/w/1143/4424806800_6_2_1.jpg?ts=1596534988837', 'https://static.zara.net/photos///2020/I/0/1/p/4424/806/800/2/w/1143/4424806800_6_3_1.jpg?ts=1596535244302', 'https://static.zara.net/photos///contents/cm/w/1143/sustainability-extrainfo-label-JL3_0.jpg?ts=1602602135763']",https://www.zara.com/us/en/washed-effect-oversized-t-shirt-p04424806.html,Oversized T-shirt with round neck and short sleeves. Washed effect fabric.,['100% cotton'],"['Black', 'Beige', 'Gray']"
Zara,LIMITLESS CONTOUR COLLECTION HALTER NECK BODYSUIT 10 ,19.90 USD,,"['https://static.zara.net/photos///2020/I/0/1/p/1014/413/717/2/w/1143/1014413717_2_1_1.jpg?ts=1596707770096', 'https://static.zara.net/photos///2020/I/0/1/p/1014/413/717/2/w/1143/1014413717_1_1_1.jpg?ts=1596707698342', 'https://static.zara.net/photos///2020/I/0/1/p/1014/413/717/2/w/1143/1014413717_6_1_1.jpg?ts=1596804461810', 'https://static.zara.net/photos///2020/I/0/1/p/1014/413/717/2/w/1143/1014413717_6_2_1.jpg?ts=1596804434141', 'https://static.zara.net/photos///contents/cm/w/1143/sustainability-extrainfo-label-JL69_0.jpg?ts=1602602192788']",https://www.zara.com/us/en/limitless-contour-collection-halter-neck-bodysuit-10-p01014413.html,Bodysuit made of fabric that adapts to your body’s contour. Halter neck. Bottom snap button closure.,"['96% polyamide, 4% elastane']",['Chocolate']
Zara,MERINO WOOL BLEND PANTS ,49.90 USD,,"['https://static.zara.net/photos///2020/I/0/1/p/5755/156/737/2/w/1143/5755156737_1_1_1.jpg?ts=1604698446639', 'https://static.zara.net/photos///2020/I/0/1/p/5755/156/737/2/w/1143/5755156737_6_1_1.jpg?ts=1604510766483', 'https://static.zara.net/photos///2020/I/0/1/p/5755/156/737/2/w/1143/5755156737_6_2_1.jpg?ts=1604510757695', 'https://static.zara.net/photos///2020/I/0/1/p/5755/156/737/2/w/1143/5755156737_6_3_1.jpg?ts=1604510803059']",https://www.zara.com/us/en/merino-wool-blend-pants-p05755156.html,Knit pants made of merino wool blend fabric. High-waisted with elastic waistband.,"['71% wool, 20% nylon, 9% Yak Fiber']",['Brown / Taupe']
Zara,RUCHED RIBBED TANK TOP TRF ,12.90 USD,,"['https://static.zara.net/photos///2020/I/0/1/p/4424/801/500/3/w/1143/4424801500_1_1_1.jpg?ts=1598432275584', 'https://static.zara.net/photos///2020/I/0/1/p/4424/801/500/2/w/1143/4424801500_6_1_1.jpg?ts=1595315268725', 'https://static.zara.net/photos///2020/I/0/1/p/4424/801/500/2/w/1143/4424801500_6_2_1.jpg?ts=1595315264174', 'https://static.zara.net/photos///2020/I/0/1/p/4424/801/500/2/w/1143/4424801500_6_3_1.jpg?ts=1595315360454', 'https://static.zara.net/photos///contents/cm/w/1143/sustainability-extrainfo-label-JL64_0.jpg?ts=1602602183885']",https://www.zara.com/us/en/ruched-ribbed-tank-top-trf-p04424801.html,Round neck tank top. Adjustable drawstring ruching at sides.,"['95% cotton, 5% elastane']","['Green', 'White', 'Black']"
Zara,RIBBED SHORTS TRF ,19.90 USD,,"['https://static.zara.net/photos///2020/I/0/1/p/1131/803/081/2/w/1143/1131803081_6_1_1.jpg?ts=1593500559059', 'https://static.zara.net/photos///2020/I/0/1/p/1131/803/081/2/w/1143/1131803081_6_2_1.jpg?ts=1593500561704', 'https://static.zara.net/photos///2020/I/0/1/p/1131/803/081/2/w/1143/1131803081_6_3_1.jpg?ts=1593500750444']",https://www.zara.com/us/en/ribbed-shorts-trf-p01131803.html,High-waisted shorts with elastic waistband.,[],['Sand / Marl']
Zara,SLIT LEGGINGS ,25.90 USD,,"['https://static.zara.net/photos///2020/I/0/1/p/1165/725/800/2/w/1143/1165725800_1_1_1.jpg?ts=1595928848250', 'https://static.zara.net/photos///2020/I/0/1/p/1165/725/800/2/w/1143/1165725800_2_1_1.jpg?ts=1595928853741', 'https://static.zara.net/photos///2020/I/0/1/p/1165/725/800/2/w/1143/1165725800_6_1_1.jpg?ts=1594906488704', 'https://static.zara.net/photos///2020/I/0/1/p/1165/725/800/2/w/1143/1165725800_6_2_1.jpg?ts=1594906487652']",https://www.zara.com/us/en/slit-leggings-p01165725.html,High-waisted leggings with elastic waistband. Side slit at hem.,"['96% polyester, 4% elastane']",['Black']
Zara,SOFT FEEL JOGGER PANTS ,29.90 USD,,"['https://static.zara.net/photos///2020/I/0/1/p/1131/820/507/2/w/1143/1131820507_1_1_1.jpg?ts=1604400133560', 'https://static.zara.net/photos///2020/I/0/1/p/1131/820/507/2/w/1143/1131820507_2_1_1.jpg?ts=1604400142493', 'https://static.zara.net/photos///2020/I/0/1/p/1131/820/507/2/w/1143/1131820507_6_1_1.jpg?ts=1603799260168', 'https://static.zara.net/photos///2020/I/0/1/p/1131/820/507/2/w/1143/1131820507_6_2_1.jpg?ts=1603799294435', 'https://static.zara.net/photos///2020/I/0/1/p/1131/820/507/2/w/1143/1131820507_6_3_1.jpg?ts=1603799307463']",https://www.zara.com/us/en/soft-feel-jogger-pants-p01131820.html,High-waisted pants with adjustable elastic drawstring waistband. Cuffed hems. Soft feel fabric.,"['52% polyester, 48% cotton']","['Dark khaki', 'Black', 'Anthracite grey']"
Zara,JOGGING PANTS ,29.90 USD,,"['https://static.zara.net/photos///2020/I/0/1/p/5039/997/711/3/w/1143/5039997711_1_1_1.jpg?ts=1603711181447', 'https://static.zara.net/photos///2020/I/0/1/p/5039/997/711/3/w/1143/5039997711_2_1_1.jpg?ts=1603711179910', 'https://static.zara.net/photos///2020/I/0/1/p/5039/997/711/2/w/1143/5039997711_6_1_1.jpg?ts=1602672955539', 'https://static.zara.net/photos///2020/I/0/1/p/5039/997/711/2/w/1143/5039997711_6_2_1.jpg?ts=1602672948436', 'https://static.zara.net/photos///2020/I/0/1/p/5039/997/711/2/w/1143/5039997711_6_3_1.jpg?ts=1602672978604']",https://www.zara.com/us/en/jogging-pants-p05039997.html,High-waisted pants. Elastic waistband with adjustable drawstring. Side pockets.,"['64% cotton, 36% polyester']","['Sand', 'Green', 'Black', 'Gray marl']"
Zara,LIMITED EDITION KNIT JUMPSUIT ,69.90 USD,,"['https://static.zara.net/photos///2020/I/0/1/p/6873/162/712/4/w/1143/6873162712_1_1_1.jpg?ts=1603899800694', 'https://static.zara.net/photos///2020/I/0/1/p/6873/162/712/3/w/1143/6873162712_2_1_1.jpg?ts=1603876761009', 'https://static.zara.net/photos///2020/I/0/1/p/6873/162/712/3/w/1143/6873162712_2_2_1.jpg?ts=1603876756587', 'https://static.zara.net/photos///2020/I/0/1/p/6873/162/712/3/w/1143/6873162712_2_3_1.jpg?ts=1603876760632', 'https://static.zara.net/photos///2020/I/0/1/p/6873/162/712/2/w/1143/6873162712_6_1_1.jpg?ts=1602168335215', 'https://static.zara.net/photos///2020/I/0/1/p/6873/162/712/2/w/1143/6873162712_6_2_1.jpg?ts=1602168327004', 'https://static.zara.net/photos///2020/I/0/1/p/6873/162/712/2/w/1143/6873162712_6_3_1.jpg?ts=1602168326536', 'https://static.zara.net/photos///2020/I/0/1/p/6873/162/712/2/w/1143/6873162712_6_4_1.jpg?ts=1602168333584', 'https://static.zara.net/photos///contents/cm/w/1143/sustainability-extrainfo-label-JL11_0.jpg?ts=1602602140202']",https://www.zara.com/us/en/limited-edition-knit-jumpsuit-p06873162.html,Short jumpsuit with high collar and long sleeves. Front button closure. Ribbed trim.,"['38% acrylic, 29% polyester, 21% nylon, 6% wool, 6% viscose']",['Ecru']
Zara,PLATFORM SNEAKERS TRF ,39.90 USD,,"['https://static.zara.net/photos///2020/I/1/1/p/3403/610/002/2/w/1143/3403610002_1_1_1.jpg?ts=1596454688607', 'https://static.zara.net/photos///2020/I/1/1/p/3403/610/002/2/w/1143/3403610002_2_1_1.jpg?ts=1596454695815', 'https://static.zara.net/photos///2020/I/1/1/p/3403/610/002/2/w/1143/3403610002_2_2_1.jpg?ts=1596454695477', 'https://static.zara.net/photos///2020/I/1/1/p/3403/610/002/2/w/1143/3403610002_2_3_1.jpg?ts=1596454682653', 'https://static.zara.net/photos///2020/I/1/1/p/3403/610/002/2/w/1143/3403610002_2_4_1.jpg?ts=1596454681831', 'https://static.zara.net/photos///2020/I/1/1/p/3403/610/002/2/w/1143/3403610002_2_55_1.jpg?ts=1596536802408']",https://www.zara.com/us/en/platform-sneakers-trf-p13403611.html,Ecru sneakers. Topstitching detail at upper. Back pull tab. Thick platform sole. Lace closure.STARFIT®. Flexible technical sole made of polyurethane foam designed to offer increased comfort.Sole height: 1.7 inches (4.2 cm),"['100% polyurethane', '100% cotton', '100% vulcanized rubber', '100% cotton', '100% polyurethane']",['Off White']
Zara,SATIN EFFECT HOODED SWEATSHIRT ,39.90 USD,,"['https://static.zara.net/photos///2020/I/0/1/p/1165/177/800/2/w/1143/1165177800_1_1_1.jpg?ts=1602678124338', 'https://static.zara.net/photos///2020/I/0/1/p/1165/177/800/2/w/1143/1165177800_2_1_1.jpg?ts=1602677868409', 'https://static.zara.net/photos///2020/I/0/1/p/1165/177/800/2/w/1143/1165177800_6_1_1.jpg?ts=1602597073398', 'https://static.zara.net/photos///2020/I/0/1/p/1165/177/800/2/w/1143/1165177800_6_2_1.jpg?ts=1602597053188', 'https://static.zara.net/photos///2020/I/0/1/p/1165/177/800/2/w/1143/1165177800_6_3_1.jpg?ts=1602597004635']",https://www.zara.com/us/en/satin-effect-hooded-sweatshirt-p01165177.html,Round neck sweatshirt with adjustable drawstring hood. Long sleeves with cuffs.,"['MAIN FABRIC100% viscose', 'SECONDARY FABRIC97% polyester,3% elastane', '']",['Black']
Zara,PLUSH BALLOON SLEEVE SWEATSHIRT ,39.90 USD,,"['https://static.zara.net/photos///2020/I/0/1/p/5644/506/803/2/w/1143/5644506803_1_1_1.jpg?ts=1604318866715', 'https://static.zara.net/photos///2020/I/0/1/p/5644/506/803/2/w/1143/5644506803_2_1_1.jpg?ts=1604318847101', 'https://static.zara.net/photos///2020/I/0/1/p/5644/506/803/2/w/1143/5644506803_2_2_1.jpg?ts=1604318851673', 'https://static.zara.net/photos///2020/I/0/1/p/5644/506/803/2/w/1143/5644506803_2_3_1.jpg?ts=1604318857079', 'https://static.zara.net/photos///2020/I/0/1/p/5644/506/803/2/w/1143/5644506803_6_1_1.jpg?ts=1603800537831', 'https://static.zara.net/photos///2020/I/0/1/p/5644/506/803/2/w/1143/5644506803_6_2_1.jpg?ts=1603800544847', 'https://static.zara.net/photos///2020/I/0/1/p/5644/506/803/2/w/1143/5644506803_6_3_1.jpg?ts=1603800528650', 'https://static.zara.net/photos///contents/cm/w/1143/sustainability-extrainfo-label-JL78_0.jpg?ts=1602602200357']",https://www.zara.com/us/en/plush-balloon-sleeve-sweatshirt-p05644506.html,Sweatshirt with high collar and long balloon sleeves. Ribbed trim.,"['MAIN FABRIC59% polyester,41% cotton', 'SECONDARY FABRIC56% polyester,44% cotton', '']",['Gray marl']
Zara,PENCIL SKIRT ,35.90 USD,,"['https://static.zara.net/photos///2020/I/0/1/p/5644/508/803/2/w/1143/5644508803_1_1_1.jpg?ts=1604318861772', 'https://static.zara.net/photos///2020/I/0/1/p/5644/508/803/2/w/1143/5644508803_2_1_1.jpg?ts=1604318862432', 'https://static.zara.net/photos///2020/I/0/1/p/5644/508/803/2/w/1143/5644508803_2_3_1.jpg?ts=1604318851872', 'https://static.zara.net/photos///2020/I/0/1/p/5644/508/803/2/w/1143/5644508803_2_4_1.jpg?ts=1604318847057', 'https://static.zara.net/photos///2020/I/0/1/p/5644/508/803/2/w/1143/5644508803_6_1_1.jpg?ts=1603800539324', 'https://static.zara.net/photos///2020/I/0/1/p/5644/508/803/2/w/1143/5644508803_6_2_1.jpg?ts=1603800541832', 'https://static.zara.net/photos///2020/I/0/1/p/5644/508/803/2/w/1143/5644508803_6_3_1.jpg?ts=1603800546517', 'https://static.zara.net/photos///contents/cm/w/1143/sustainability-extrainfo-label-JL78_0.jpg?ts=1602602200357']",https://www.zara.com/us/en/pencil-skirt-p05644508.html,High-waisted midi skirt with elastic waistband. Soft feel fabric.,"['59% polyester, 41% cotton, 0% other fibres', 'Microcontent:other fibres']",['Gray marl']
Zara,CROPPED SWEATER ,25.90 USD,,"['https://static.zara.net/photos///2020/I/0/1/p/1198/633/406/2/w/1143/1198633406_1_1_1.jpg?ts=1602692473302', 'https://static.zara.net/photos///2020/I/0/1/p/1198/633/406/2/w/1143/1198633406_2_1_1.jpg?ts=1602692473663', 'https://static.zara.net/photos///2020/I/0/1/p/1198/633/406/2/w/1143/1198633406_2_2_1.jpg?ts=1602692512431', 'https://static.zara.net/photos///2020/I/0/1/p/1198/633/406/2/w/1143/1198633406_2_3_1.jpg?ts=1602692509310', 'https://static.zara.net/photos///2020/I/0/1/p/1198/633/406/2/w/1143/1198633406_6_1_1.jpg?ts=1602587492476', 'https://static.zara.net/photos///2020/I/0/1/p/1198/633/406/2/w/1143/1198633406_6_2_1.jpg?ts=1602587370507', 'https://static.zara.net/photos///2020/I/0/1/p/1198/633/406/2/w/1143/1198633406_6_3_1.jpg?ts=1602589487391']",https://www.zara.com/us/en/cropped-sweater-p01198633.html,Round neck long sleeve sweater. Soft feel fabric.,"['77% cotton, 23% polyester']","['Light blue', 'Ecru', 'Mid-camel', 'Gray marl']"
Zara,SLOUCHY JOGGER PANTS ,49.90 USD,,"['https://static.zara.net/photos///2020/I/0/1/p/9663/244/802/3/w/1143/9663244802_1_1_1.jpg?ts=1603268374086', 'https://static.zara.net/photos///2020/I/0/1/p/9663/244/802/3/w/1143/9663244802_2_1_1.jpg?ts=1603268379074', 'https://static.zara.net/photos///2020/I/0/1/p/9663/244/802/3/w/1143/9663244802_2_2_1.jpg?ts=1603268366224', 'https://static.zara.net/photos///2020/I/0/1/p/9663/244/802/3/w/1143/9663244802_2_3_1.jpg?ts=1603268359370', 'https://static.zara.net/photos///2020/I/0/1/p/9663/244/802/2/w/1143/9663244802_6_1_1.jpg?ts=1601995999515', 'https://static.zara.net/photos///2020/I/0/1/p/9663/244/802/2/w/1143/9663244802_6_2_1.jpg?ts=1601995999493', 'https://static.zara.net/photos///2020/I/0/1/p/9663/244/802/2/w/1143/9663244802_6_3_1.jpg?ts=1601995992671']",https://www.zara.com/us/en/slouchy-jogger-pants-p09663244.html,High-waisted pants with adjustable elastic drawstring waistband. Side pockets. Elastic cuffs.,"['88% viscose, 10% acrylic, 2% elastane']",['Gray']
Zara,KNIT SHORTS ,29.90 USD,,"['https://static.zara.net/photos///2020/I/0/1/p/3653/105/700/4/w/1143/3653105700_1_1_1.jpg?ts=1603818790787', 'https://static.zara.net/photos///2020/I/0/1/p/3653/105/700/4/w/1143/3653105700_2_1_1.jpg?ts=1603818790926', 'https://static.zara.net/photos///2020/I/0/1/p/3653/105/700/2/w/1143/3653105700_6_1_1.jpg?ts=1602687674707', 'https://static.zara.net/photos///2020/I/0/1/p/3653/105/700/2/w/1143/3653105700_6_2_1.jpg?ts=1602687665551', 'https://static.zara.net/photos///2020/I/0/1/p/3653/105/700/2/w/1143/3653105700_6_3_1.jpg?ts=1602687667587']",https://www.zara.com/us/en/knit-shorts-p03653105.html,High-waisted shorts with elastic waistband.,"['46% acrylic, 31% polyester, 10% wool, 10% camel, 3% elastane']",['Brown']
Zara,ELASTIC WAISTBAND LEGGINGS TRF ,39.90 USD,,"['https://static.zara.net/photos///2020/I/0/1/p/4432/266/625/2/w/1143/4432266625_1_1_1.jpg?ts=1596629644392', 'https://static.zara.net/photos///2020/I/0/1/p/4432/266/625/2/w/1143/4432266625_2_1_1.jpg?ts=1596629644545', 'https://static.zara.net/photos///2020/I/0/1/p/4432/266/625/2/w/1143/4432266625_6_1_1.jpg?ts=1596535043139', 'https://static.zara.net/photos///2020/I/0/1/p/4432/266/625/2/w/1143/4432266625_6_2_1.jpg?ts=1596534989556', 'https://static.zara.net/photos///2020/I/0/1/p/4432/266/625/2/w/1143/4432266625_6_3_1.jpg?ts=1596535179916']",https://www.zara.com/us/en/elastic-waistband-leggings-trf-p04432266.html,High-waisted leggings with elastic waistband. Hidden in-seam side zippers at hem.,"['MAIN FABRIC77% nylon,23% elastane', 'DETAILS93% polyester,7% elastane', '', '100% polyester']",['Pink marl']
Zara,WIDE LEG PLUSH PANTS TRF ,39.90 USD,,"['https://static.zara.net/photos///2020/I/0/1/p/7385/278/812/2/w/1143/7385278812_1_1_1.jpg?ts=1596550447045', 'https://static.zara.net/photos///2020/I/0/1/p/7385/278/812/2/w/1143/7385278812_2_1_1.jpg?ts=1596550478509', 'https://static.zara.net/photos///2020/I/0/1/p/7385/278/812/2/w/1143/7385278812_6_1_1.jpg?ts=1596535235209', 'https://static.zara.net/photos///2020/I/0/1/p/7385/278/812/2/w/1143/7385278812_6_2_1.jpg?ts=1596535219741', 'https://static.zara.net/photos///2020/I/0/1/p/7385/278/812/2/w/1143/7385278812_6_3_1.jpg?ts=1596535239375']",https://www.zara.com/us/en/wide-leg-plush-pants-trf-p07385278.html,High-waisted wide leg pants with elastic waistband. Tonal seam detail.,"['82% polyester, 13% cotton, 5% elastane']",['Gray marl']
Zara,POWER STRETCH JACKET TRF ,39.90 USD,,"['https://static.zara.net/photos///2020/I/0/1/p/8338/004/800/2/w/1143/8338004800_6_1_1.jpg?ts=1596731468399', 'https://static.zara.net/photos///2020/I/0/1/p/8338/004/800/2/w/1143/8338004800_6_2_1.jpg?ts=1596731468440', 'https://static.zara.net/photos///2020/I/0/1/p/8338/004/800/2/w/1143/8338004800_6_3_1.jpg?ts=1596731468312']",https://www.zara.com/us/en/power-stretch-jacket-trf-p08338004.html,Water repellent jacket in stretch fabric with power stretch technology. High collar and adjustable drawstring hood. Front zip closure.,"['88% nylon, 12% elastane']",['Black']
Zara,NEOPRENE EFFECT JACKET ,49.90 USD,,"['https://static.zara.net/photos///2020/I/0/1/p/4341/004/800/2/w/1143/4341004800_1_1_1.jpg?ts=1599045498407', 'https://static.zara.net/photos///2020/I/0/1/p/4341/004/800/2/w/1143/4341004800_2_1_1.jpg?ts=1599045498492', 'https://static.zara.net/photos///2020/I/0/1/p/4341/004/800/2/w/1143/4341004800_6_1_1.jpg?ts=1598959978055', 'https://static.zara.net/photos///2020/I/0/1/p/4341/004/800/2/w/1143/4341004800_6_2_1.jpg?ts=1598959979248', 'https://static.zara.net/photos///2020/I/0/1/p/4341/004/800/2/w/1143/4341004800_6_3_1.jpg?ts=1598959972312', 'https://static.zara.net/photos///contents/cm/w/1143/sustainability-extrainfo-label-JL67_0.jpg?ts=1602602186554']",https://www.zara.com/us/en/neoprene-effect-jacket-p04341004.html,High collar jacket. Long sleeves with puff shoulders. Front zip pocket. Belt with snap buttons. Front zip closure.,"['90% polyester, 10% elastane']","['Black', 'Ecru']"
Zara,LIMITLESS CONTOUR COLLECTION BANDEAU TOP 06 TRF ,12.90 USD,,"['https://static.zara.net/photos///2020/I/0/1/p/1014/301/485/3/w/1143/1014301485_1_1_1.jpg?ts=1592572785519', 'https://static.zara.net/photos///2020/I/0/1/p/1014/301/485/3/w/1143/1014301485_2_1_1.jpg?ts=1592572806292', 'https://static.zara.net/photos///2020/I/0/1/p/1014/301/485/3/w/1143/1014301485_2_2_1.jpg?ts=1592572803421', 'https://static.zara.net/photos///2020/I/0/1/p/1014/301/485/2/w/1143/1014301485_6_1_1.jpg?ts=1591962955493', 'https://static.zara.net/photos///contents/cm/w/1143/sustainability-extrainfo-label-JL69_0.jpg?ts=1602602192788']",https://www.zara.com/us/en/limitless-contour-collection-bandeau-top-06-trf-p01014301.html,Bandeau top made of body conscious fabric.,"['96% polyamide, 4% elastane']","['Blue / Gray', 'Black', 'Mink']"
Zara,SEAMLESS SHAPEWEAR TOP ,17.90 USD,,"['https://static.zara.net/photos///2020/I/0/1/p/8779/453/800/4/w/1143/8779453800_2_1_1.jpg?ts=1595932000325', 'https://static.zara.net/photos///2020/I/0/1/p/8779/453/800/4/w/1143/8779453800_2_2_1.jpg?ts=1595932000370', 'https://static.zara.net/photos///2020/I/0/1/p/8779/453/800/4/w/1143/8779453800_2_3_1.jpg?ts=1595932000127', 'https://static.zara.net/photos///2020/I/0/1/p/8779/453/800/2/w/1143/8779453800_6_1_1.jpg?ts=1595317308769', 'https://static.zara.net/photos///2020/I/0/1/p/8779/453/800/2/w/1143/8779453800_6_2_1.jpg?ts=1595317316563', 'https://static.zara.net/photos///2020/I/0/1/p/8779/453/800/2/w/1143/8779453800_6_3_1.jpg?ts=1595317316974', 'https://static.zara.net/photos///2020/I/0/1/p/8779/453/800/2/w/1143/8779453800_6_4_1.jpg?ts=1595317285475']",https://www.zara.com/us/en/seamless-shapewear-top-p08779453.html,Top made with fabric that adapts to your body’s contour. Round neckline and spaghetti straps that cross at back.,"['MAIN FABRIC88% polyamide,12% elastane', 'SECONDARY FABRIC75% polyamide,25% elastane', '']","['Black', 'Blue']"
Zara,RIBBED BODYSUIT ,19.90 USD,,"['https://static.zara.net/photos///2020/I/0/1/p/5580/630/250/2/w/1143/5580630250_1_1_1.jpg?ts=1595505209809', 'https://static.zara.net/photos///2020/I/0/1/p/5580/630/250/2/w/1143/5580630250_6_1_1.jpg?ts=1594365284668', 'https://static.zara.net/photos///2020/I/0/1/p/5580/630/250/2/w/1143/5580630250_6_2_1.jpg?ts=1594365283581', 'https://static.zara.net/photos///2020/I/0/1/p/5580/630/250/2/w/1143/5580630250_6_3_1.jpg?ts=1594365274794']",https://www.zara.com/us/en/ribbed-bodysuit-p05580630.html,Straight neck bodysuit with spaghetti straps. Bottom snap button closure.,"['93% polyester, 7% elastane']","['White', 'Black', 'Sea green']"
Zara,LIGHTWEIGHT SPORT SOLE CLOGS TRF ,35.90 USD,,"['https://static.zara.net/photos///2020/I/1/1/p/3536/610/040/2/w/1143/3536610040_1_1_1.jpg?ts=1596442819268', 'https://static.zara.net/photos///2020/I/1/1/p/3536/610/040/2/w/1143/3536610040_2_1_1.jpg?ts=1596442808096', 'https://static.zara.net/photos///2020/I/1/1/p/3536/610/040/2/w/1143/3536610040_2_2_1.jpg?ts=1596442803224', 'https://static.zara.net/photos///2020/I/1/1/p/3536/610/040/2/w/1143/3536610040_2_3_1.jpg?ts=1596442814167', 'https://static.zara.net/photos///2020/I/1/1/p/3536/610/040/2/w/1143/3536610040_2_4_1.jpg?ts=1596442811235', 'https://static.zara.net/photos///2020/I/1/1/p/3536/610/040/2/w/1143/3536610040_2_5_1.jpg?ts=1597675939480', 'https://static.zara.net/photos///2020/I/1/1/p/3536/610/040/3/w/1143/3536610040_2_10_1.jpg?ts=1599560597439']",https://www.zara.com/us/en/lightweight-sport-sole-clogs-trf-p13536610.html,"Low-heeled shoes clogs available in multiple colors. Sculpted sole. Perforations at sides.Due to the characteristics of this item, we suggest sizing down one size.Sole height: 1.6 inches (4 cm)","['100% ethylene vinyl acetate', '100% ethylene vinyl acetate', '100% polyester']","['Black', 'Khaki Green', 'Taupe Gray']"
